Staten Island 421A Exempt Properties as of FINAL Roll FY'13/14,,,,,,,,,,,,,,
Neighborhood Name and Descriptive Data is as of Final 13/14,,,,,,,,,,,,,,
"Unit information first from RPAD, if missing then from VISION.",,,,,,,,,,,,,,
Building Class Category is based on Building Class as of Final 13/14,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,BUILDING CLASS AT PRESENT,ADDRESS,ZIP CODE, RESIDENTIAL UNITS , COMMERCIAL UNITS , TOTAL UNITS , LAND SQUARE FEET , GROSS SQUARE FEET ,YEAR BUILT
5,NEW DORP                 ,35  CONDO PARKING                           ,4,4229,1125,RP,6 ARC PLACE                              ,10306, -   , -   , 1 , -   , -   ,0
5,NEW DORP                 ,35  CONDO PARKING                           ,4,4229,1126,RP,6 ARC PLACE                              ,10306, -   , -   , 1 , -   , -   ,0
5,NEW DORP                 ,35  CONDO PARKING                           ,4,4229,1127,RP,6 ARC PLACE                              ,10306, -   , -   , 1 , -   , -   ,0
5,NEW DORP                 ,35  CONDO PARKING                           ,4,4229,1128,RP,6 ARC PLACE                              ,10306, -   , -   , 1 , -   , -   ,0
5,NEW DORP                 ,35  CONDO PARKING                           ,4,4229,1129,RP,6 ARC PLACE                              ,10306, -   , -   , 1 , -   , -   ,0
5,NEW DORP                 ,35  CONDO PARKING                           ,4,4229,1130,RP,6 ARC PLACE                              ,10306, -   , -   , 1 , -   , -   ,0
5,NEW DORP                 ,35  CONDO PARKING                           ,4,4229,1131,RP,6 ARC PLACE                              ,10306, -   , -   , 1 , -   , -   ,0
5,NEW DORP                 ,35  CONDO PARKING                           ,4,4229,1132,RP,6 ARC PLACE                              ,10306, -   , -   , 1 , -   , -   ,0
5,NEW DORP                 ,35  CONDO PARKING                           ,4,4229,1133,RP,6 ARC PLACE                              ,10306, -   , -   , 1 , -   , -   ,0
5,NEW DORP                 ,35  CONDO PARKING                           ,4,4229,1134,RP,6 ARC PLACE                              ,10306, -   , -   , 1 , -   , -   ,0
5,NEW DORP                 ,35  CONDO PARKING                           ,4,4229,1135,RP,6 ARC PLACE                              ,10306, -   , -   , 1 , -   , -   ,0
5,NEW DORP                 ,35  CONDO PARKING                           ,4,4229,1136,RP,6 ARC PLACE                              ,10306, -   , -   , 1 , -   , -   ,0
5,NEW DORP                 ,35  CONDO PARKING                           ,4,4229,1137,RP,6 ARC PLACE                              ,10306, -   , -   , 1 , -   , -   ,0
5,NEW DORP                 ,35  CONDO PARKING                           ,4,4229,1138,RP,6 ARC PLACE                              ,10306, -   , -   , 1 , -   , -   ,0
5,NEW DORP                 ,35  CONDO PARKING                           ,4,4229,1139,RP,6 ARC PLACE                              ,10306, -   , -   , 1 , -   , -   ,0
5,NEW DORP                 ,35  CONDO PARKING                           ,4,4229,1140,RP,6 ARC PLACE                              ,10306, -   , -   , 1 , -   , -   ,0
5,NEW DORP                 ,35  CONDO PARKING                           ,4,4229,1141,RP,6 ARC PLACE                              ,10306, -   , -   , 1 , -   , -   ,0
5,NEW DORP                 ,35  CONDO PARKING                           ,4,4229,1142,RP,6 ARC PLACE                              ,10306, -   , -   , 1 , -   , -   ,0
5,NEW DORP                 ,35  CONDO PARKING                           ,4,4229,1143,RP,6 ARC PLACE                              ,10306, -   , -   , 1 , -   , -   ,0
5,NEW DORP                 ,35  CONDO PARKING                           ,4,4229,1144,RP,6 ARC PLACE                              ,10306, -   , -   , 1 , -   , -   ,0
5,NEW DORP-HEIGHTS         ,04  CONDOMINIUMS                            ,1A,942,1001,R3,2437 RICHMOND ROAD                       ,10306, 1 , -   , 1 , -   , -   ,2004
5,NEW DORP-HEIGHTS         ,04  CONDOMINIUMS                            ,1A,942,1002,R3,2437 RICHMOND ROAD                       ,10306, 1 , -   , 1 , -   , -   ,2004
5,NEW DORP-HEIGHTS         ,04  CONDOMINIUMS                            ,1A,942,1003,R3,2437 RICHMOND ROAD                       ,10306, 1 , -   , 1 , -   , -   ,2004
5,NEW DORP-HEIGHTS         ,04  CONDOMINIUMS                            ,1A,942,1004,R3,2437 RICHMOND ROAD                       ,10306, 1 , -   , 1 , -   , -   ,2004
5,NEW DORP-HEIGHTS         ,04  CONDOMINIUMS                            ,1A,942,1005,R3,2437 RICHMOND ROAD                       ,10306, 1 , -   , 1 , -   , -   ,2004
5,NEW DORP-HEIGHTS         ,04  CONDOMINIUMS                            ,1A,942,1006,R3,2437 RICHMOND ROAD                       ,10306, 1 , -   , 1 , -   , -   ,2004
5,NEW DORP-HEIGHTS         ,04  CONDOMINIUMS                            ,1A,942,1007,R3,2437 RICHMOND ROAD                       ,10306, 1 , -   , 1 , -   , -   ,2004
5,NEW DORP-HEIGHTS         ,04  CONDOMINIUMS                            ,1A,942,1008,R3,2437 RICHMOND ROAD                       ,10306, 1 , -   , 1 , -   , -   ,2004
5,NEW DORP-HEIGHTS         ,04  CONDOMINIUMS                            ,1A,942,1009,R3,2437 RICHMOND ROAD                       ,10306, 1 , -   , 1 , -   , -   ,2004
5,NEW DORP-HEIGHTS         ,04  CONDOMINIUMS                            ,1A,942,1010,R3,2437 RICHMOND ROAD                       ,10306, 1 , -   , 1 , -   , -   ,2004
5,NEW DORP-HEIGHTS         ,04  CONDOMINIUMS                            ,1A,942,1011,R3,2437 RICHMOND ROAD                       ,10306, 1 , -   , 1 , -   , -   ,2004
5,PORT RICHMOND            ,03  3-FAMILY                                ,1,1077,18,C0,91 MAPLE AVENUE                          ,10302, 3 , -   , 3 ," 1,236 "," 2,200 ",2006
5,PORT RICHMOND            ,03  3-FAMILY                                ,1,1077,118,C0,89 MAPLE AVENUE                          ,10302, 3 , -   , 3 ," 1,236 "," 2,200 ",2006
5,PORT RICHMOND            ,08  RENTALS - REGULATED                     ,2,1086,8,C9,25 SLAIGHT STREET                        ,10302, 44 , -   , 44 ," 25,272 "," 32,400 ",1997
5,PORT RICHMOND            ,14  4-10 FAMILY RENTALS                     ,2B,1008,40,S9,1924 RICHMOND TERRACE                    ,10302, 6 , 2 , 8 ," 10,256 "," 7,246 ",2005
5,PORT RICHMOND            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,1073,1002,R1,1A MAPLE AVENUE                          ,10302, 1 , -   , 1 , -   , -   ,2007
5,PORT RICHMOND            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,1073,1003,R1,1B MAPLE AVENUE                          ,10302, 1 , -   , 1 , -   , -   ,2007
5,PORT RICHMOND            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,1073,1004,R1,2A MAPLE AVENUE                          ,10302, 1 , -   , 1 , -   , -   ,2007
5,PORT RICHMOND            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,1073,1005,R1,2B MAPLE AVENUE                          ,10302, 1 , -   , 1 , -   , -   ,2007
5,PORT RICHMOND            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,1073,1006,R1,3A MAPLE AVENUE                          ,10302, 1 , -   , 1 , -   , -   ,2007
5,PORT RICHMOND            ,16  2-10 FAMILY CONDOMINIUMS                ,2C,1073,1007,R1,3B MAPLE AVENUE                          ,10302, 1 , -   , 1 , -   , -   ,2007
5,ROSEBANK                 ,09  RENTALS - UNREGULATED                   ,2,2829,94,C1,59 HYLAN BOULEVARD                       ,10305, 18 , -   , 18 ," 18,095 "," 19,400 ",2002
5,STAPLETON                ,03  3-FAMILY                                ,1,567,21,C0,276 TARGEE STREET                        ,10304, 3 , -   , 3 ," 2,304 "," 1,890 ",2000
5,STAPLETON                ,03  3-FAMILY                                ,1,567,23,C0,280 TARGEE STREET                        ,10304, 3 , -   , 3 ," 1,386 "," 1,890 ",2000
5,STAPLETON                ,09  RENTALS - UNREGULATED                   ,2,491,11,D6,40 PROSPECT STREET                       ,10304, 92 , 1 , 93 ," 50,545 "," 100,670 ",2011
5,STAPLETON                ,14  4-10 FAMILY RENTALS                     ,2A,524,43,C2,69 THOMPSON STREET                       ,10304, 5 , -   , 5 ," 2,500 "," 5,316 ",2001
5,STAPLETON                ,14  4-10 FAMILY RENTALS                     ,2A,524,44,S5,71 THOMPSON STREET                       ,10304, 5 , 1 , 6 ," 2,500 "," 4,500 ",2007
5,STAPLETON-CLIFTON        ,08  RENTALS - REGULATED                     ,2,2867,214,C9,PARK HILL CIRCLE                         ,0, 108 , -   , 108 ," 195,100 "," 92,340 ",1998
5,TOTTENVILLE              ,04  CONDOMINIUMS                            ,1A,7860,1201,R3,437 SURF AVENUE                          ,10307, 1 , -   , 1 , -   , -   ,1985
5,TOTTENVILLE              ,04  CONDOMINIUMS                            ,1A,7860,1202,R3,439 SURF AVENUE                          ,10307, 1 , -   , 1 , -   , -   ,1985
5,TOTTENVILLE              ,04  CONDOMINIUMS                            ,1A,7860,1203,R3,441 SURF AVENUE                          ,10307, 1 , -   , 1 , -   , -   ,1985
5,TOTTENVILLE              ,04  CONDOMINIUMS                            ,1A,7860,1204,R3,443A SURF AVENUE                         ,10307, 1 , -   , 1 , -   , -   ,1985
5,TOTTENVILLE              ,04  CONDOMINIUMS                            ,1A,7860,1205,R3,443B SURF AVENUE                         ,10307, 1 , -   , 1 , -   , -   ,1985
5,TOTTENVILLE              ,04  CONDOMINIUMS                            ,1A,7860,1206,R3,445A SURF AVENUE                         ,10307, 1 , -   , 1 , -   , -   ,1985
5,TOTTENVILLE              ,04  CONDOMINIUMS                            ,1A,7860,1207,R3,445B SURF AVENUE                         ,10307, 1 , -   , 1 , -   , -   ,1985
5,TOTTENVILLE              ,04  CONDOMINIUMS                            ,1A,7860,1208,R3,437 LORETTO STREET                       ,10307, 1 , -   , 1 , -   , -   ,1985
5,TOTTENVILLE              ,04  CONDOMINIUMS                            ,1A,7860,1209,R3,439 LORETTO STREET                       ,10307, 1 , -   , 1 , -   , -   ,1985
5,TOTTENVILLE              ,04  CONDOMINIUMS                            ,1A,7860,1210,R3,431 SURF AVENUE                          ,10307, 1 , -   , 1 , -   , -   ,1985
5,TOTTENVILLE              ,04  CONDOMINIUMS                            ,1A,7860,1211,R3,429 LORETTO STREET                       ,10307, 1 , -   , 1 , -   , -   ,1985
5,TOTTENVILLE              ,04  CONDOMINIUMS                            ,1A,7860,1212,R3,427 LORETTO STREET                       ,10307, 1 , -   , 1 , -   , -   ,1985
5,TOTTENVILLE              ,04  CONDOMINIUMS                            ,1A,7860,1213,R3,423 LORETTO STREET                       ,10307, 1 , -   , 1 , -   , -   ,1985
5,TOTTENVILLE              ,04  CONDOMINIUMS                            ,1A,7860,1214,R3,425 LORETTO STREET                       ,10307, 1 , -   , 1 , -   , -   ,1985
5,TOTTENVILLE              ,09  RENTALS - UNREGULATED                   ,2,8047,43,D7,203 MAIN STREET                          ,10307, 8 , 4 , 12 ," 16,336 "," 12,363 ",2006
